Aug 23 09:00:00,3
Aug 23 09:02:00,1
Aug 23 09:05:00,1
Aug 23 09:08:00,1
Aug 23 09:11:00,3
Aug 23 09:13:00,3
Aug 23 09:16:00,1
Aug 23 09:17:00,1
Aug 23 09:18:00,3
Aug 23 09:21:00,1
Aug 23 09:22:00,1
Aug 23 09:23:00,2
Aug 23 09:24:00,1
Aug 23 09:25:00,7
Aug 23 09:26:00,19
Aug 23 09:27:00,20
Aug 23 09:28:00,18
Aug 23 09:29:00,24
Aug 23 09:30:00,13
Aug 23 09:31:00,26
Aug 23 09:32:00,26
Aug 23 09:33:00,17
Aug 23 09:34:00,30
Aug 23 09:35:00,38
Aug 23 09:36:00,38
Aug 23 09:37:00,29
Aug 23 09:38:00,25
Aug 23 09:39:00,38
Aug 23 09:40:00,34
Aug 23 09:41:00,25
Aug 23 09:42:00,32
Aug 23 09:43:00,35
Aug 23 09:44:00,31
Aug 23 09:45:00,37
Aug 23 09:46:00,49
Aug 23 09:47:00,30
Aug 23 09:48:00,52
Aug 23 09:49:00,48
Aug 23 09:50:00,66
Aug 23 09:51:00,74
Aug 23 09:52:00,35
Aug 23 09:53:00,59
Aug 23 09:54:00,55
Aug 23 09:55:00,41
Aug 23 09:56:00,52
Aug 23 09:57:00,42
Aug 23 09:58:00,41
Aug 23 09:59:00,74
Aug 23 10:00:00,52
Aug 23 10:01:00,51
Aug 23 10:02:00,47
Aug 23 10:03:00,94
Aug 23 10:04:00,46
Aug 23 10:05:00,49
Aug 23 10:06:00,72
Aug 23 10:07:00,63
Aug 23 10:08:00,43
Aug 23 10:09:00,71
Aug 23 10:10:00,63
Aug 23 10:11:00,51
Aug 23 10:12:00,45
Aug 23 10:13:00,51
Aug 23 10:14:00,53
Aug 23 10:15:00,52
Aug 23 10:16:00,29
Aug 23 10:17:00,48
Aug 23 10:18:00,49
Aug 23 10:19:00,52
Aug 23 10:20:00,116
Aug 23 10:21:00,60
Aug 23 10:22:00,41
Aug 23 10:23:00,44
Aug 23 10:24:00,34
Aug 23 10:25:00,36
Aug 23 10:26:00,41
Aug 23 10:27:00,42
Aug 23 10:28:00,30
Aug 23 10:29:00,22
Aug 23 10:30:00,25
Aug 23 10:31:00,35
Aug 23 10:32:00,33
Aug 23 10:33:00,52
Aug 23 10:34:00,36
Aug 23 10:35:00,43
Aug 23 10:36:00,27
Aug 23 10:37:00,17
Aug 23 10:38:00,29
Aug 23 10:39:00,27
Aug 23 10:40:00,32
Aug 23 10:41:00,33
Aug 23 10:42:00,42
Aug 23 10:43:00,23
Aug 23 10:44:00,46
Aug 23 10:45:00,22
Aug 23 10:46:00,36
Aug 23 10:47:00,146
Aug 23 10:48:00,34
Aug 23 10:49:00,40
Aug 23 10:50:00,56
Aug 23 10:51:00,48
Aug 23 10:52:00,46
Aug 23 10:53:00,38
Aug 23 10:54:00,21
Aug 23 10:55:00,32
Aug 23 10:56:00,22
Aug 23 10:57:00,40
Aug 23 10:58:00,24
Aug 23 10:59:00,51
Aug 23 11:00:00,13
Aug 23 11:01:00,36
Aug 23 11:02:00,29
Aug 23 11:03:00,45
Aug 23 11:04:00,29
Aug 23 11:05:00,37
Aug 23 11:06:00,82
Aug 23 11:07:00,26
Aug 23 11:08:00,38
Aug 23 11:09:00,49
Aug 23 11:10:00,37
Aug 23 11:11:00,39
Aug 23 11:12:00,44
Aug 23 11:13:00,86
Aug 23 11:14:00,43
Aug 23 11:15:00,117
Aug 23 11:16:00,74
Aug 23 11:17:00,213
Aug 23 11:18:00,97
Aug 23 11:19:00,72
Aug 23 11:20:00,43
